확인날짜,전용면적,가격,동,층,총층수,방향,단지명,date_id,거래구분
2024-09-06,84(32평),27억,127동,중층,20층,남동향,잠실엘스,2024-09-29,아파트
2024-09-06,84(32평),27억,148동,중층,30층,남동향,잠실엘스,2024-09-29,아파트
2024-09-06,84(32평),27억,155동,중층,22층,남동향,잠실엘스,2024-09-29,아파트
2024-09-05,84(32평),26억5천,132동,고층,23층,남동향,잠실엘스,2024-09-29,아파트
2024-09-05,84(32평),27억,123동,고층,24층,남동향,잠실엘스,2024-09-29,아파트
2024-09-04,84(32평),28억,106동,저층,28층,남향,잠실엘스,2024-09-29,아파트
2024-09-03,84(32평),27억3천,105동,중층,26층,남향,잠실엘스,2024-09-29,아파트
2024-09-02,84(32평),26억7천,134동,고층,23층,남동향,잠실엘스,2024-09-29,아파트
2024-09-02,84(32평),27억,106동,저층,28층,남동향,잠실엘스,2024-09-29,아파트
2024-09-02,84(32평),27억,131동,저층,26층,남동향,잠실엘스,2024-09-29,아파트
2024-09-02,84(32평),27억,154동,고층,22층,남향,잠실엘스,2024-09-29,아파트
2024-09-02,84(32평),27억3천,165동,고층,20층,남향,잠실엘스,2024-09-29,아파트
2024-08-31,84(32평),26억,101동,중층,25층,남향,잠실엘스,2024-09-29,아파트
2024-08-31,84(32평),27억,105동,중층,26층,남향,잠실엘스,2024-09-29,아파트
2024-08-30,84(32평),27억,127동,저층,20층,남동향,잠실엘스,2024-09-29,아파트
2024-08-30,84(32평),26억7천,134동,중층,23층,남동향,잠실엘스,2024-09-29,아파트
2024-08-30,84(32평),26억5천,149동,저층,23층,남향,잠실엘스,2024-09-29,아파트
2024-08-30,84(32평),28억,157동,중층,25층,남서향,잠실엘스,2024-09-29,아파트
2024-08-29,84(32평),26억5천,149동,저층,23층,남동향,잠실엘스,2024-09-29,아파트
2024-08-28,84(32평),27억,124동,중층,25층,남향,잠실엘스,2024-09-29,아파트
2024-08-28,84(32평),27억3천,165동,중층,20층,남향,잠실엘스,2024-09-29,아파트
2024-08-28,84(32평),27억,119동,중층,24층,남동향,잠실엘스,2024-09-29,아파트
2024-08-27,84(32평),26억5천,132동,중층,23층,남동향,잠실엘스,2024-09-29,아파트
2024-08-27,84(32평),27억,155동,고층,22층,남향,잠실엘스,2024-09-29,아파트
2024-08-27,84(32평),26억5천,134동,중층,23층,남동향,잠실엘스,2024-09-29,아파트
2024-08-26,84(32평),27억,138동,고층,24층,남동향,잠실엘스,2024-09-29,아파트
2024-08-26,84(32평),26억,138동,고층,24층,남동향,잠실엘스,2024-09-29,아파트
2024-08-24,84(32평),26억5천,105동,고층,26층,남향,잠실엘스,2024-09-29,아파트
2024-08-24,84(32평),28억,106동,고층,28층,남향,잠실엘스,2024-09-29,아파트
2024-08-23,84(32평),26억5천,105동,고층,26층,남서향,잠실엘스,2024-09-29,아파트
2024-08-23,84(32평),26억7천,105동,중층,26층,남서향,잠실엘스,2024-09-29,아파트
2024-08-23,84(32평),27억3천,105동,고층,26층,남향,잠실엘스,2024-09-29,아파트
2024-09-21,84(32평),24억5천,204동,저층,33층,남서향,리센츠,2024-09-29,아파트
2024-09-21,84(32평),27억5천,218동,고층,29층,남서향,리센츠,2024-09-29,아파트
2024-09-20,84(32평),24억8천,228동,저층,26층,남서향,리센츠,2024-09-29,아파트
2024-09-20,84(32평),26억1천,235동,저층,28층,남동향,리센츠,2024-09-29,아파트
2024-09-20,84(32평),27억,205동,중층,27층,남동향,리센츠,2024-09-29,아파트
2024-09-20,84(32평),24억5천,204동,저층,33층,남동향,리센츠,2024-09-29,아파트
2024-09-20,84(32평),26억7천,229동,중층,29층,남동향,리센츠,2024-09-29,아파트
2024-09-20,84(32평),25억5천,204동,저층,33층,남서향,리센츠,2024-09-29,아파트
2024-09-20,84(32평),24억4천900,204동,저층,33층,남동향,리센츠,2024-09-29,아파트
2024-09-20,84(32평),27억,248동,고층,30층,남동향,리센츠,2024-09-29,아파트
2024-09-20,84(32평),27억,203동,저층,29층,남동향,리센츠,2024-09-29,아파트
2024-09-20,84(32평),27억5천,216동,중층,27층,남동향,리센츠,2024-09-29,아파트
2024-09-20,84(32평),26억7천,249동,저층,33층,남서향,리센츠,2024-09-29,아파트
2024-09-19,84(32평),26억,251동,저층,29층,남향,리센츠,2024-09-29,아파트
2024-09-19,84(32평),27억,206동,중층,29층,남서향,리센츠,2024-09-29,아파트
2024-09-13,84(32평),25억8천,235동,저층,28층,남동향,리센츠,2024-09-29,아파트
2024-09-13,84(32평),27억,248동,저층,30층,남동향,리센츠,2024-09-29,아파트
2024-09-13,84(32평),26억7천,229동,중층,29층,동향,리센츠,2024-09-29,아파트
2024-09-13,84(32평),26억8천,206동,저층,29층,남서향,리센츠,2024-09-29,아파트
2024-09-13,84(32평),29억,232동,중층,26층,남향,리센츠,2024-09-29,아파트
2024-09-13,84(32평),26억5천,248동,고층,30층,남서향,리센츠,2024-09-29,아파트
2024-09-13,84(32평),27억,241동,중층,28층,남동향,리센츠,2024-09-29,아파트
2024-09-13,84(32평),27억,205동,중층,27층,남서향,리센츠,2024-09-29,아파트
2024-09-13,84(32평),27억,242동,고층,29층,남서향,리센츠,2024-09-29,아파트
2024-09-12,84(32평),27억5천,204동,저층,33층,남서향,리센츠,2024-09-29,아파트
2024-09-12,84(32평),27억,240동,중층,29층,남서향,리센츠,2024-09-29,아파트
2024-09-12,84(32평),27억,211동,고층,29층,남서향,리센츠,2024-09-29,아파트
2024-09-12,84(32평),29억,232동,고층,26층,남향,리센츠,2024-09-29,아파트
2024-09-11,84(32평),26억7천,229동,저층,29층,동향,리센츠,2024-09-29,아파트
2024-09-11,84(32평),26억,209동,저층,27층,남동향,리센츠,2024-09-29,아파트
2024-09-09,84(32평),26억,207동,저층,29층,남동향,리센츠,2024-09-29,아파트
2024-09-09,84(32평),26억,222동,저층,29층,남서향,리센츠,2024-09-29,아파트
2024-09-09,84(32평),26억,251동,저층,29층,남서향,리센츠,2024-09-29,아파트
2024-09-09,84(32평),26억,209동,저층,27층,남동향,리센츠,2024-09-29,아파트
2024-09-07,84(32평),26억,251동,중층,29층,남서향,리센츠,2024-09-29,아파트
2024-09-07,84(32평),26억1천,235동,저층,28층,남향,리센츠,2024-09-29,아파트
2024-09-07,84(32평),24억5천,204동,저층,33층,남동향,리센츠,2024-09-29,아파트
2024-09-07,84(32평),27억,211동,중층,29층,남서향,리센츠,2024-09-29,아파트
2024-09-06,84(32평),26억7천,206동,고층,29층,남서향,리센츠,2024-09-29,아파트
2024-09-06,84(32평),27억,242동,고층,29층,남동향,리센츠,2024-09-29,아파트
2024-09-06,84(32평),26억,251동,중층,29층,남서향,리센츠,2024-09-29,아파트
2024-09-06,84(32평),27억,249동,고층,33층,남서향,리센츠,2024-09-29,아파트
2024-09-05,84(32평),26억8천,248동,중층,30층,남서향,리센츠,2024-09-29,아파트
2024-09-05,84(32평),26억7천,206동,중층,29층,남서향,리센츠,2024-09-29,아파트
2024-09-05,84(32평),26억,251동,저층,29층,남동향,리센츠,2024-09-29,아파트
2024-09-04,84(32평),24억8천,228동,저층,26층,남향,리센츠,2024-09-29,아파트
2024-09-04,84(32평),27억,240동,고층,29층,남서향,리센츠,2024-09-29,아파트
2024-09-04,84(32평),26억8천,248동,저층,30층,남동향,리센츠,2024-09-29,아파트
2024-09-03,84(32평),28억,220동,중층,30층,남서향,리센츠,2024-09-29,아파트
2024-09-03,84(32평),29억,232동,고층,26층,남향,리센츠,2024-09-29,아파트
2024-09-02,84(32평),27억,220동,중층,30층,남서향,리센츠,2024-09-29,아파트
2024-09-02,84(32평),26억8천,248동,저층,30층,남서향,리센츠,2024-09-29,아파트
2024-08-31,84(32평),27억,240동,고층,29층,남동향,리센츠,2024-09-29,아파트
2024-08-31,84(32평),28억,217동,고층,27층,남동향,리센츠,2024-09-29,아파트
2024-08-30,84(32평),26억5천,220동,중층,30층,남동향,리센츠,2024-09-29,아파트
2024-08-30,84(32평),26억5천,220동,중층,30층,남서향,리센츠,2024-09-29,아파트
2024-08-29,84(32평),26억5천,222동,저층,29층,남서향,리센츠,2024-09-29,아파트
2024-08-29,84(32평),27억,211동,중층,29층,남동향,리센츠,2024-09-29,아파트
2024-08-26,84(32평),27억5천,209동,고층,27층,남동향,리센츠,2024-09-29,아파트
2024-08-26,84(32평),26억,251동,중층,29층,북서향,리센츠,2024-09-29,아파트
2024-08-24,84(32평),27억5천,209동,중층,27층,남동향,리센츠,2024-09-29,아파트
2024-08-23,84(32평),26억,251동,중층,29층,남향,리센츠,2024-09-29,아파트
2024-08-23,84(32평),27억5천,209동,저층,27층,남동향,리센츠,2024-09-29,아파트
2024-09-20,84(32평),22억5천,312동,저층,27층,남향,파크리오,2024-09-29,아파트
2024-09-20,84(32평),23억5천,216동,고층,36층,남향,파크리오,2024-09-29,아파트
2024-09-20,84(32평),23억,311동,고층,30층,남향,파크리오,2024-09-29,아파트
2024-09-20,84(32평),22억5천,229동,고층,36층,남향,파크리오,2024-09-29,아파트
2024-09-20,84(32평),24억3천,112동,중층,36층,남향,파크리오,2024-09-29,아파트
2024-09-20,84(32평),23억,309동,고층,33층,남향,파크리오,2024-09-29,아파트
2024-09-20,84(32평),23억,309동,중층,33층,남향,파크리오,2024-09-29,아파트
2024-09-20,84(32평),24억,217동,고층,36층,남향,파크리오,2024-09-29,아파트
2024-09-20,84(32평),24억,305동,중층,36층,남향,파크리오,2024-09-29,아파트
2024-09-20,84(32평),23억5천,311동,고층,30층,남향,파크리오,2024-09-29,아파트
2024-09-20,84(32평),23억,211동,저층,36층,남향,파크리오,2024-09-29,아파트
2024-09-19,84(32평),24억,216동,23층,36층,남동향,파크리오,2024-09-29,아파트
2024-09-19,84(32평),25억,115동,중층,36층,남향,파크리오,2024-09-29,아파트
2024-09-19,84(32평),25억,213동,저층,36층,남향,파크리오,2024-09-29,아파트
2024-09-19,84(32평),26억,109동,중층,27층,남향,파크리오,2024-09-29,아파트
2024-09-19,84(32평),23억,229동,고층,36층,남향,파크리오,2024-09-29,아파트
2024-09-19,84(32평),22억5천,309동,고층,33층,남향,파크리오,2024-09-29,아파트
2024-09-19,84(32평),24억5천,304동,저층,36층,남향,파크리오,2024-09-29,아파트
2024-09-14,84(32평),22억,313동,저층,27층,남향,파크리오,2024-09-29,아파트
2024-09-13,84(32평),22억5천,309동,중층,33층,남향,파크리오,2024-09-29,아파트
2024-09-13,84(32평),22억,216동,저층,36층,남동향,파크리오,2024-09-29,아파트
2024-09-13,84(32평),23억5천,309동,저층,33층,남동향,파크리오,2024-09-29,아파트
2024-09-13,84(32평),25억,224동,중층,36층,남향,파크리오,2024-09-29,아파트
2024-09-13,84(32평),24억5천,313동,고층,27층,남향,파크리오,2024-09-29,아파트
2024-09-12,84(32평),25억2천,114동,26층,36층,남서향,파크리오,2024-09-29,아파트
2024-09-12,84(32평),23억5천,307동,중층,36층,남향,파크리오,2024-09-29,아파트
2024-09-12,84(32평),22억,217동,저층,36층,남향,파크리오,2024-09-29,아파트
2024-09-12,84(32평),23억5천,210동,저층,36층,남향,파크리오,2024-09-29,아파트
2024-09-11,84(32평),24억5천,228동,중층,33층,남향,파크리오,2024-09-29,아파트
2024-09-11,84(32평),22억,309동,고층,33층,남서향,파크리오,2024-09-29,아파트
2024-09-11,84(32평),24억,212동,중층,36층,남향,파크리오,2024-09-29,아파트
2024-09-10,84(32평),23억,229동,중층,36층,남향,파크리오,2024-09-29,아파트
2024-09-10,84(32평),23억,216동,저층,36층,남향,파크리오,2024-09-29,아파트
2024-09-10,84(32평),25억,225동,고층,33층,남서향,파크리오,2024-09-29,아파트
2024-09-10,84(32평),24억,212동,저층,36층,남향,파크리오,2024-09-29,아파트
2024-09-09,84(32평),24억,210동,저층,36층,남향,파크리오,2024-09-29,아파트
2024-09-09,84(32평),23억5천,229동,고층,36층,남향,파크리오,2024-09-29,아파트
2024-09-09,84(32평),22억,309동,고층,33층,남향,파크리오,2024-09-29,아파트
2024-09-07,84(32평),25억,308동,고층,36층,남서향,파크리오,2024-09-29,아파트
2024-09-07,84(32평),24억,308동,고층,36층,남서향,파크리오,2024-09-29,아파트
2024-09-06,84(32평),23억5천,312동,고층,27층,남향,파크리오,2024-09-29,아파트
2024-09-06,84(32평),22억5천,314동,중층,32층,남향,파크리오,2024-09-29,아파트
2024-09-06,84(32평),23억5천,229동,중층,36층,남향,파크리오,2024-09-29,아파트
2024-09-06,84(32평),20억5천,308동,저층,36층,남서향,파크리오,2024-09-29,아파트
2024-09-06,84(32평),22억5천,229동,고층,36층,남동향,파크리오,2024-09-29,아파트
2024-09-05,84(32평),25억,211동,중층,36층,남동향,파크리오,2024-09-29,아파트
2024-09-05,84(32평),23억,308동,저층,36층,남향,파크리오,2024-09-29,아파트
2024-09-05,84(32평),23억5천,313동,중층,27층,남향,파크리오,2024-09-29,아파트
2024-09-05,84(32평),24억,112동,고층,36층,남향,파크리오,2024-09-29,아파트
2024-09-04,84(32평),22억5천,229동,중층,36층,남향,파크리오,2024-09-29,아파트
2024-09-04,84(32평),24억,305동,저층,36층,남동향,파크리오,2024-09-29,아파트
2024-09-04,84(32평),23억5천,308동,저층,36층,남향,파크리오,2024-09-29,아파트
2024-09-04,84(32평),23억,314동,중층,32층,남향,파크리오,2024-09-29,아파트
2024-09-04,84(32평),22억,310동,고층,30층,남동향,파크리오,2024-09-29,아파트
2024-09-03,84(32평),23억,226동,고층,30층,남향,파크리오,2024-09-29,아파트
2024-09-03,84(32평),23억5천,217동,고층,36층,남향,파크리오,2024-09-29,아파트
2024-09-03,84(32평),24억,216동,중층,36층,남동향,파크리오,2024-09-29,아파트
2024-09-02,84(32평),23억5천,305동,저층,36층,남향,파크리오,2024-09-29,아파트
2024-08-31,84(32평),22억5천,226동,중층,30층,남향,파크리오,2024-09-29,아파트
2024-08-30,84(32평),25억,211동,고층,36층,남서향,파크리오,2024-09-29,아파트
2024-08-30,84(32평),24억,212동,중층,36층,남향,파크리오,2024-09-29,아파트
2024-08-30,84(32평),23억,310동,저층,30층,남향,파크리오,2024-09-29,아파트
2024-08-30,84(32평),22억,214동,저층,36층,남동향,파크리오,2024-09-29,아파트
2024-08-30,84(32평),23억3천,210동,저층,36층,남동향,파크리오,2024-09-29,아파트
2024-08-30,84(32평),24억5천,214동,고층,36층,남향,파크리오,2024-09-29,아파트
2024-08-29,84(32평),25억,304동,고층,36층,남향,파크리오,2024-09-29,아파트
2024-08-29,84(32평),23억5천,314동,고층,32층,남향,파크리오,2024-09-29,아파트
2024-08-29,84(32평),23억,210동,저층,36층,남동향,파크리오,2024-09-29,아파트
2024-08-28,84(32평),25억,214동,고층,36층,남향,파크리오,2024-09-29,아파트
2024-08-28,84(32평),22억5천,309동,고층,33층,남서향,파크리오,2024-09-29,아파트
2024-08-28,84(32평),25억,113동,저층,36층,남동향,파크리오,2024-09-29,아파트
2024-08-28,84(32평),25억,304동,중층,36층,남향,파크리오,2024-09-29,아파트
2024-08-28,84(32평),25억,113동,저층,36층,남향,파크리오,2024-09-29,아파트
2024-08-27,84(32평),24억,113동,중층,36층,남향,파크리오,2024-09-29,아파트
2024-08-27,84(32평),23억5천,308동,고층,36층,동향,파크리오,2024-09-29,아파트
2024-08-26,84(32평),23억5천,115동,중층,36층,남향,파크리오,2024-09-29,아파트
2024-08-26,84(32평),25억,213동,저층,36층,남동향,파크리오,2024-09-29,아파트
2024-08-26,84(32평),23억,309동,저층,33층,남향,파크리오,2024-09-29,아파트
2024-08-26,84(32평),22억,215동,저층,36층,남향,파크리오,2024-09-29,아파트
2024-08-26,84(32평),26억,108동,고층,26층,남향,파크리오,2024-09-29,아파트
2024-08-26,84(32평),22억,217동,저층,36층,남서향,파크리오,2024-09-29,아파트
2024-08-24,84(32평),23억,224동,중층,36층,남서향,파크리오,2024-09-29,아파트
2024-08-24,84(32평),22억,304동,저층,36층,남향,파크리오,2024-09-29,아파트
2024-08-24,84(32평),22억,308동,저층,36층,남향,파크리오,2024-09-29,아파트
2024-08-24,84(32평),24억,114동,저층,36층,남향,파크리오,2024-09-29,아파트
2024-08-24,84(32평),22억5천,226동,고층,30층,남서향,파크리오,2024-09-29,아파트
2024-08-24,84(32평),24억,229동,고층,36층,남향,파크리오,2024-09-29,아파트
2024-08-24,84(32평),23억5천,114동,저층,36층,남향,파크리오,2024-09-29,아파트
2024-08-24,84(32평),22억,304동,저층,36층,남서향,파크리오,2024-09-29,아파트
2024-08-23,84(32평),24억,305동,저층,36층,남향,파크리오,2024-09-29,아파트
2024-09-21,84(32평),20억5천,113동,저층,27층,남향,고덕그라시움,2024-09-29,아파트
2024-09-21,84(32평),19억,124동,중층,29층,남서향,고덕그라시움,2024-09-29,아파트
2024-09-21,84(32평),20억,112동,고층,22층,남향,고덕그라시움,2024-09-29,아파트
2024-09-21,84(32평),19억,151동,중층,24층,남동향,고덕그라시움,2024-09-29,아파트
2024-09-21,84(32평),20억5천,118동,중층,30층,남서향,고덕그라시움,2024-09-29,아파트
2024-09-21,84(32평),21억,106동,고층,27층,남동향,고덕그라시움,2024-09-29,아파트
2024-09-21,84(32평),17억,112동,저층,22층,남서향,고덕그라시움,2024-09-29,아파트
2024-09-21,84(32평),19억,125동,고층,29층,남향,고덕그라시움,2024-09-29,아파트
2024-09-21,84(32평),22억,103동,고층,32층,남향,고덕그라시움,2024-09-29,아파트
2024-09-21,84(32평),19억1천,112동,중층,22층,남동향,고덕그라시움,2024-09-29,아파트
2024-09-21,84(32평),21억,102동,저층,34층,남향,고덕그라시움,2024-09-29,아파트
2024-09-21,84(32평),20억,111동,중층,25층,남향,고덕그라시움,2024-09-29,아파트
2024-09-21,84(32평),21억,114동,고층,20층,남서향,고덕그라시움,2024-09-29,아파트
2024-09-21,84(32평),20억,118동,중층,30층,남서향,고덕그라시움,2024-09-29,아파트
2024-09-21,84(32평),21억,121동,고층,13층,남향,고덕그라시움,2024-09-29,아파트
2024-09-21,84(32평),20억,133동,중층,18층,남향,고덕그라시움,2024-09-29,아파트
2024-09-21,84(32평),19억,111동,고층,25층,남서향,고덕그라시움,2024-09-29,아파트
2024-09-21,84(32평),20억,125동,중층,29층,남향,고덕그라시움,2024-09-29,아파트
2024-09-21,84(32평),19억,125동,고층,29층,남향,고덕그라시움,2024-09-29,아파트
2024-09-21,84(32평),20억,113동,고층,27층,남향,고덕그라시움,2024-09-29,아파트
2024-09-20,84(32평),19억,109동,저층,28층,남향,고덕그라시움,2024-09-29,아파트
2024-09-20,84(32평),20억,125동,고층,29층,남향,고덕그라시움,2024-09-29,아파트
2024-09-20,84(32평),19억5천,106동,중층,27층,남동향,고덕그라시움,2024-09-29,아파트
2024-09-19,84(32평),20억,111동,저층,25층,남서향,고덕그라시움,2024-09-29,아파트
2024-09-19,84(32평),20억,124동,저층,29층,남향,고덕그라시움,2024-09-29,아파트
2024-09-19,84(32평),20억8천,111동,중층,25층,남서향,고덕그라시움,2024-09-29,아파트
2024-09-19,84(32평),19억,125동,중층,29층,남향,고덕그라시움,2024-09-29,아파트
2024-09-19,84(32평),19억1천,112동,중층,22층,남향,고덕그라시움,2024-09-29,아파트
2024-09-19,84(32평),20억,118동,저층,30층,남향,고덕그라시움,2024-09-29,아파트
2024-09-19,84(32평),22억,102동,고층,34층,남향,고덕그라시움,2024-09-29,아파트
2024-09-19,84(32평),19억5천,111동,중층,25층,남향,고덕그라시움,2024-09-29,아파트
2024-09-19,84(32평),20억,103동,저층,32층,남향,고덕그라시움,2024-09-29,아파트
2024-09-19,84(32평),20억,111동,고층,25층,남향,고덕그라시움,2024-09-29,아파트
2024-09-19,84(32평),21억5천,105동,저층,28층,남서향,고덕그라시움,2024-09-29,아파트
2024-09-13,84(32평),19억8천,110동,저층,27층,남향,고덕그라시움,2024-09-29,아파트
2024-09-13,84(32평),21억,124동,중층,29층,남향,고덕그라시움,2024-09-29,아파트
2024-09-13,84(32평),19억,133동,저층,18층,남동향,고덕그라시움,2024-09-29,아파트
2024-09-13,84(32평),19억,110동,중층,27층,남향,고덕그라시움,2024-09-29,아파트
2024-09-13,84(32평),20억,110동,고층,27층,남향,고덕그라시움,2024-09-29,아파트
2024-09-13,84(32평),21억,125동,중층,29층,남향,고덕그라시움,2024-09-29,아파트
2024-09-13,84(32평),20억,118동,고층,30층,남향,고덕그라시움,2024-09-29,아파트
2024-09-12,84(32평),20억,151동,중층,24층,남향,고덕그라시움,2024-09-29,아파트
2024-09-12,84(32평),19억5천,133동,중층,18층,남동향,고덕그라시움,2024-09-29,아파트
2024-09-09,84(32평),20억,133동,고층,18층,남향,고덕그라시움,2024-09-29,아파트
2024-09-07,84(32평),19억5천,109동,저층,28층,남동향,고덕그라시움,2024-09-29,아파트
2024-09-04,84(32평),18억5천,151동,중층,24층,남동향,고덕그라시움,2024-09-29,아파트
2024-09-04,84(32평),21억5천,106동,고층,27층,남동향,고덕그라시움,2024-09-29,아파트
2024-09-03,84(32평),19억5천,113동,중층,27층,남향,고덕그라시움,2024-09-29,아파트
2024-09-02,84(32평),21억,103동,저층,32층,남향,고덕그라시움,2024-09-29,아파트
2024-09-02,84(32평),19억5천,113동,고층,27층,남동향,고덕그라시움,2024-09-29,아파트
2024-08-31,84(32평),21억,112동,중층,22층,남동향,고덕그라시움,2024-09-29,아파트
2024-08-30,84(32평),20억5천,118동,중층,30층,남향,고덕그라시움,2024-09-29,아파트
2024-08-29,84(32평),21억,129동,저층,13층,남향,고덕그라시움,2024-09-29,아파트
2024-08-28,84(32평),21억,106동,고층,27층,남향,고덕그라시움,2024-09-29,아파트
2024-08-27,84(32평),19억3천,118동,저층,30층,남향,고덕그라시움,2024-09-29,아파트
2024-08-27,84(32평),21억,103동,저층,32층,남동향,고덕그라시움,2024-09-29,아파트
2024-08-23,84(32평),21억,124동,고층,29층,남향,고덕그라시움,2024-09-29,아파트
2024-09-21,84(32평),17억5천,313동,중층,32층,남서향,고덕아르테온,2024-09-29,아파트
2024-09-21,84(32평),18억,335동,중층,21층,남동향,고덕아르테온,2024-09-29,아파트
2024-09-21,84(32평),16억5천,331동,저층,31층,남향,고덕아르테온,2024-09-29,아파트
2024-09-21,84(32평),17억,331동,저층,31층,남서향,고덕아르테온,2024-09-29,아파트
2024-09-21,84(32평),19억,338동,중층,30층,남향,고덕아르테온,2024-09-29,아파트
2024-09-21,84(32평),17억5천,317동,중층,25층,남향,고덕아르테온,2024-09-29,아파트
2024-09-21,84(32평),17억5천,311동,중층,15층,남향,고덕아르테온,2024-09-29,아파트
2024-09-21,84(32평),17억5천,312동,고층,25층,남동향,고덕아르테온,2024-09-29,아파트
2024-09-21,84(32평),18억,312동,중층,25층,남향,고덕아르테온,2024-09-29,아파트
2024-09-21,84(32평),18억,304동,중층,25층,남향,고덕아르테온,2024-09-29,아파트
2024-09-21,84(32평),17억5천,328동,저층,22층,남향,고덕아르테온,2024-09-29,아파트
2024-09-21,84(32평),16억5천,309동,저층,25층,남향,고덕아르테온,2024-09-29,아파트
2024-09-21,84(32평),17억5천,326동,저층,32층,남동향,고덕아르테온,2024-09-29,아파트
2024-09-21,84(32평),17억6천,326동,고층,32층,남향,고덕아르테온,2024-09-29,아파트
2024-09-21,84(32평),17억2천,309동,중층,25층,남향,고덕아르테온,2024-09-29,아파트
2024-09-21,84(32평),16억,310동,저층,13층,남향,고덕아르테온,2024-09-29,아파트
2024-09-21,84(32평),18억3천,339동,저층,34층,남서향,고덕아르테온,2024-09-29,아파트
2024-09-21,84(32평),18억,304동,중층,25층,남향,고덕아르테온,2024-09-29,아파트
2024-09-21,84(32평),16억,305동,2층,15층,남향,고덕아르테온,2024-09-29,아파트
2024-09-21,84(32평),17억,312동,9층,25층,남향,고덕아르테온,2024-09-29,아파트
2024-09-21,84(32평),17억,327동,8층,22층,남향,고덕아르테온,2024-09-29,아파트
2024-09-21,84(32평),17억,302동,21층,25층,남향,고덕아르테온,2024-09-29,아파트
2024-09-21,84(32평),18억5천,331동,27층,31층,남동향,고덕아르테온,2024-09-29,아파트
2024-09-21,84(32평),17억5천,331동,6층,31층,남서향,고덕아르테온,2024-09-29,아파트
2024-09-21,84(32평),17억5천,324동,9층,13층,남향,고덕아르테온,2024-09-29,아파트
2024-09-21,84(32평),19억,323동,13층,22층,남향,고덕아르테온,2024-09-29,아파트
2024-09-21,84(32평),18억,305동,14층,15층,남향,고덕아르테온,2024-09-29,아파트
2024-09-21,84(32평),17억3천,312동,15층,25층,남동향,고덕아르테온,2024-09-29,아파트
2024-09-21,84(32평),18억,309동,18층,25층,남동향,고덕아르테온,2024-09-29,아파트
2024-09-21,84(32평),16억,311동,1층,15층,남향,고덕아르테온,2024-09-29,아파트
2024-09-21,84(32평),18억3천,339동,4층,34층,남향,고덕아르테온,2024-09-29,아파트
2024-09-21,84(32평),17억,318동,저층,15층,남동향,고덕아르테온,2024-09-29,아파트
2024-09-21,84(32평),17억5천,309동,고층,25층,남동향,고덕아르테온,2024-09-29,아파트
2024-09-21,84(32평),18억,323동,중층,22층,남동향,고덕아르테온,2024-09-29,아파트
2024-09-21,84(32평),16억,307동,저층,22층,남향,고덕아르테온,2024-09-29,아파트
2024-09-21,84(32평),17억,303동,저층,31층,남향,고덕아르테온,2024-09-29,아파트
2024-09-21,84(32평),16억,337동,저층,22층,남향,고덕아르테온,2024-09-29,아파트
2024-09-21,84(32평),18억,316동,고층,32층,남향,고덕아르테온,2024-09-29,아파트
2024-09-21,84(32평),18억,331동,중층,31층,남향,고덕아르테온,2024-09-29,아파트
2024-09-21,84(32평),18억,316동,고층,32층,남동향,고덕아르테온,2024-09-29,아파트
2024-09-21,84(32평),17억,313동,고층,32층,남향,고덕아르테온,2024-09-29,아파트
2024-09-21,84(32평),16억5천,309동,저층,25층,남향,고덕아르테온,2024-09-29,아파트
2024-09-21,84(32평),18억,319동,고층,13층,남향,고덕아르테온,2024-09-29,아파트
2024-09-20,84(32평),18억,313동,고층,32층,남향,고덕아르테온,2024-09-29,아파트
2024-09-20,84(32평),17억,325동,고층,15층,남서향,고덕아르테온,2024-09-29,아파트
2024-09-20,84(32평),17억5천,338동,10층,30층,남동향,고덕아르테온,2024-09-29,아파트
2024-09-20,84(32평),18억,309동,14층,25층,남동향,고덕아르테온,2024-09-29,아파트
2024-09-20,84(32평),15억8천,304동,1층,25층,남동향,고덕아르테온,2024-09-29,아파트
2024-09-20,84(32평),18억,312동,중층,25층,남동향,고덕아르테온,2024-09-29,아파트
2024-09-20,84(32평),18억,323동,고층,22층,남동향,고덕아르테온,2024-09-29,아파트
2024-09-20,84(32평),19억,312동,중층,25층,남향,고덕아르테온,2024-09-29,아파트
2024-09-20,84(32평),20억,339동,중층,34층,남서향,고덕아르테온,2024-09-29,아파트
2024-09-20,84(32평),17억,302동,고층,25층,남향,고덕아르테온,2024-09-29,아파트
2024-09-19,84(32평),17억5천,326동,저층,32층,남향,고덕아르테온,2024-09-29,아파트
2024-09-19,84(32평),18억,332동,고층,15층,남향,고덕아르테온,2024-09-29,아파트
2024-09-19,84(32평),19억,339동,저층,34층,남서향,고덕아르테온,2024-09-29,아파트
2024-09-19,84(32평),19억,317동,고층,25층,남향,고덕아르테온,2024-09-29,아파트
2024-09-19,84(32평),18억9천,337동,중층,22층,남서향,고덕아르테온,2024-09-29,아파트
2024-09-19,84(32평),17억5천,316동,고층,32층,남향,고덕아르테온,2024-09-29,아파트
2024-09-19,84(32평),17억5천,307동,고층,22층,남향,고덕아르테온,2024-09-29,아파트
2024-09-19,84(32평),18억,313동,고층,32층,남동향,고덕아르테온,2024-09-29,아파트
2024-09-19,84(32평),17억,335동,저층,21층,남향,고덕아르테온,2024-09-29,아파트
2024-09-19,84(32평),17억,331동,저층,31층,남향,고덕아르테온,2024-09-29,아파트
